,pid,act,start,end,duration
86879,nts202300967203,home,798,1440,642
86880,nts202300967204,home,0,415,415
86881,nts202300967204,work,415,900,485
86882,nts202300967204,home,900,1440,540
86883,nts202300967205,home,0,416,416
86884,nts202300967205,work,416,1016,600
86885,nts202300967205,home,1016,1440,424
86886,nts202300967206,home,0,427,427
86887,nts202300967206,work,427,919,492
86888,nts202300967206,home,919,1440,521
86889,nts202300967207,home,0,1440,1440
86890,nts202300967301,home,0,525,525
86891,nts202300967301,work,525,1029,504
86892,nts202300967301,visit,1029,1060,31
86893,nts202300967301,home,1060,1440,380
86894,nts202300967302,home,0,561,561
86895,nts202300967302,work,561,904,343
86896,nts202300967302,home,904,1440,536
86897,nts202300967303,home,0,553,553
86898,nts202300967303,work,553,1153,600
86899,nts202300967303,home,1153,1440,287
86900,nts202300967304,home,0,576,576
86901,nts202300967304,work,576,1150,574
86902,nts202300967304,home,1150,1440,290
86903,nts202300967305,home,0,487,487
86904,nts202300967305,work,487,910,423
86905,nts202300967305,home,910,1440,530
86906,nts202300967306,home,0,1440,1440
86907,nts202300967307,home,0,473,473
86908,nts202300967307,work,473,1073,600
86909,nts202300967307,home,1073,1440,367
86910,nts202300967401,home,0,562,562
86911,nts202300967401,work,562,872,310
86912,nts202300967401,home,872,1440,568
86913,nts202300967402,home,0,1440,1440
86914,nts202300967403,home,0,884,884
86915,nts202300967403,other,884,915,31
86916,nts202300967403,shop,915,966,51
86917,nts202300967403,home,966,1440,474
86918,nts202300967404,home,0,1037,1037
86919,nts202300967404,work,1037,1380,343
86920,nts202300967404,home,1380,1440,60
86921,nts202300967405,home,0,407,407
86922,nts202300967405,work,407,773,366
86923,nts202300967405,visit,773,813,40
86924,nts202300967405,shop,813,950,137
86925,nts202300967405,home,950,1440,490
86926,nts202300967501,home,0,447,447
86927,nts202300967501,work,447,825,378
86928,nts202300967501,home,825,1440,615
86929,nts202300967502,home,0,436,436
86930,nts202300967502,work,436,896,460
86931,nts202300967502,home,896,1440,544
86932,nts202300967602,home,0,1440,1440
86933,nts202300967603,home,0,526,526
86934,nts202300967603,work,526,877,351
86935,nts202300967603,home,877,1440,563
86936,nts202300967604,home,0,412,412
86937,nts202300967604,work,412,1012,600
86938,nts202300967604,home,1012,1440,428
86939,nts202300967605,home,0,610,610
86940,nts202300967605,work,610,1210,600
86941,nts202300967605,home,1210,1440,230
86942,nts202300967701,home,0,453,453
86943,nts202300967701,work,453,730,277
86944,nts202300967701,home,730,1440,710
86945,nts202300967702,home,0,442,442
86946,nts202300967702,work,442,1042,600
86947,nts202300967702,home,1042,1440,398
86948,nts202300967703,home,0,504,504
86949,nts202300967703,work,504,844,340
86950,nts202300967703,home,844,1440,596
86951,nts202300967704,home,0,1440,1440
86952,nts202300967801,home,0,720,720
86953,nts202300967801,work,720,1195,475
86954,nts202300967801,home,1195,1440,245
86955,nts202300967802,home,0,1440,1440
86956,nts202300967803,home,0,481,481
86957,nts202300967803,work,481,681,200
86958,nts202300967803,home,681,1440,759
86959,nts202300967804,home,0,1440,1440
86960,nts202300967901,home,0,550,550
86961,nts202300967901,shop,550,654,104
86962,nts202300967901,home,654,1440,786
86963,nts202300967902,home,0,822,822
86964,nts202300967902,work,822,1161,339
86965,nts202300967902,home,1161,1440,279
86966,nts202300967903,home,0,680,680
86967,nts202300967903,work,680,956,276
86968,nts202300967903,home,956,1440,484
86969,nts202300967904,home,0,1059,1059
86970,nts202300967904,work,1059,1144,85
86971,nts202300967904,home,1144,1440,296
86972,nts202300967905,home,0,626,626
86973,nts202300967905,shop,626,792,166
86974,nts202300967905,medical,792,802,10
86975,nts202300967905,home,802,1440,638
86976,nts202300967906,home,0,304,304
86977,nts202300967906,work,304,513,209
86978,nts202300967906,home,513,1440,927
86979,nts202300968001,home,0,476,476
86980,nts202300968001,work,476,745,269
86981,nts202300968001,shop,745,773,28
86982,nts202300968001,home,773,1440,667
86983,nts202300968002,home,0,513,513
86984,nts202300968002,work,513,1113,600
86985,nts202300968002,home,1113,1440,327
86986,nts202300968003,home,0,471,471
86987,nts202300968003,work,471,845,374
86988,nts202300968003,home,845,1440,595
86989,nts202300968004,home,0,651,651
86990,nts202300968004,shop,651,767,116
86991,nts202300968004,other,767,788,21
86992,nts202300968004,shop,788,827,39
86993,nts202300968004,home,827,1440,613
86994,nts202300968005,home,0,666,666
86995,nts202300968005,work,666,1113,447
86996,nts202300968005,escort,1113,1132,19
86997,nts202300968005,home,1132,1440,308
86998,nts202300968101,home,0,1440,1440
86999,nts202300968102,home,0,517,517
87000,nts202300968102,work,517,968,451
87001,nts202300968102,home,968,1440,472
87002,nts202300968103,home,0,847,847
87003,nts202300968103,visit,847,936,89
87004,nts202300968103,home,936,1440,504
87005,nts202300968104,home,0,482,482
87006,nts202300968104,work,482,1082,600
87007,nts202300968104,home,1082,1440,358
87008,nts202300968105,home,0,525,525
87009,nts202300968105,work,525,937,412
87010,nts202300968105,home,937,1440,503
87011,nts202300968106,home,0,471,471
87012,nts202300968106,work,471,624,153
87013,nts202300968106,home,624,1440,816
87014,nts202300968201,home,0,411,411
87015,nts202300968201,work,411,1008,597
87016,nts202300968201,home,1008,1440,432
87017,nts202300968202,home,0,1440,1440
87018,nts202300968203,home,0,487,487
87019,nts202300968203,work,487,1014,527
87020,nts202300968203,home,1014,1440,426
87021,nts202300968204,home,0,1440,1440
87022,nts202300968205,home,0,460,460
87023,nts202300968205,work,460,742,282
87024,nts202300968205,home,742,1440,698
87025,nts202300968301,home,0,1440,1440
87026,nts202300968302,home,0,471,471
87027,nts202300968302,work,471,746,275
87028,nts202300968302,home,746,1440,694
87029,nts202300968401,home,0,440,440
87030,nts202300968401,work,440,713,273
87031,nts202300968401,medical,713,776,63
87032,nts202300968401,shop,776,796,20
87033,nts202300968401,home,796,1440,644
87034,nts202300968402,home,0,1440,1440
87035,nts202300968403,home,0,542,542
87036,nts202300968403,medical,542,572,30
87037,nts202300968403,visit,572,582,10
87038,nts202300968403,work,582,975,393
87039,nts202300968403,shop,975,1087,112
87040,nts202300968403,home,1087,1440,353
87041,nts202300968404,home,0,462,462
87042,nts202300968404,work,462,812,350
87043,nts202300968404,home,812,1440,628
87044,nts202300968405,home,0,396,396
87045,nts202300968405,work,396,790,394
87046,nts202300968405,home,790,1440,650
87047,nts202300968406,home,0,795,795
87048,nts202300968406,work,795,1178,383
87049,nts202300968406,home,1178,1440,262
87050,nts202300968407,home,0,450,450
87051,nts202300968407,work,450,914,464
87052,nts202300968407,home,914,1440,526
87053,nts202300968501,home,0,598,598
87054,nts202300968501,work,598,713,115
87055,nts202300968501,shop,713,780,67
87056,nts202300968501,home,780,1440,660
87057,nts202300968502,home,0,603,603
87058,nts202300968502,shop,603,730,127
87059,nts202300968502,home,730,1440,710
87060,nts202300968503,home,0,701,701
87061,nts202300968503,work,701,1173,472
87062,nts202300968503,home,1173,1440,267
87063,nts202300968504,home,0,618,618
87064,nts202300968504,visit,618,794,176
87065,nts202300968504,medical,794,804,10
87066,nts202300968504,home,804,1440,636
87067,nts202300968601,home,0,361,361
87068,nts202300968601,work,361,642,281
87069,nts202300968601,home,642,1440,798
87070,nts202300968602,home,0,368,368
87071,nts202300968602,other,368,510,142
87072,nts202300968602,work,510,902,392
87073,nts202300968602,home,902,1440,538
87074,nts202300968603,home,0,573,573
87075,nts202300968603,work,573,832,259
87076,nts202300968603,home,832,1440,608
87077,nts202300968604,home,0,1440,1440
87078,nts202300968605,home,0,946,946
87079,nts202300968605,escort,946,978,32
87080,nts202300968605,work,978,1178,200
87081,nts202300968605,home,1178,1440,262
87082,nts202300968701,home,0,888,888
87083,nts202300968701,work,888,1380,492
87084,nts202300968701,home,1380,1440,60
87085,nts202300968703,home,0,472,472
87086,nts202300968703,work,472,932,460
87087,nts202300968703,other,932,973,41
87088,nts202300968703,shop,973,1007,34
87089,nts202300968703,home,1007,1440,433
87090,nts202300968705,home,0,377,377
87091,nts202300968705,work,377,925,548
87092,nts202300968705,home,925,1440,515
87093,nts202300969101,home,0,483,483
87094,nts202300969101,medical,483,504,21
87095,nts202300969101,home,504,1440,936
87096,nts202300969102,home,0,461,461
87097,nts202300969102,work,461,857,396
87098,nts202300969102,home,857,1440,583
87099,nts202300969103,home,0,407,407
87100,nts202300969103,work,407,907,500
87101,nts202300969103,home,907,1440,533
87102,nts202300969104,home,0,1440,1440
87103,nts202300969105,home,0,934,934
87104,nts202300969105,escort,934,944,10
87105,nts202300969105,shop,944,1012,68
87106,nts202300969105,home,1012,1440,428
87107,nts202300969204,home,0,635,635
87108,nts202300969204,visit,635,714,79
87109,nts202300969204,home,714,1440,726
87110,nts202300969301,home,0,463,463
87111,nts202300969301,work,463,673,210
87112,nts202300969301,other,673,998,325
87113,nts202300969301,shop,998,1018,20
87114,nts202300969301,home,1018,1440,422
87115,nts202300969302,home,0,582,582
87116,nts202300969302,work,582,789,207
87117,nts202300969302,home,789,1440,651
87118,nts202300969303,home,0,338,338
87119,nts202300969303,escort,338,379,41
87120,nts202300969303,work,379,649,270
87121,nts202300969303,other,649,704,55
87122,nts202300969303,home,704,1440,736
87123,nts202300969304,home,0,466,466
87124,nts202300969304,work,466,774,308
87125,nts202300969304,home,774,1440,666
87126,nts202300969305,home,0,437,437
87127,nts202300969305,work,437,1037,600
87128,nts202300969305,home,1037,1440,403
87129,nts202300969306,home,0,612,612
87130,nts202300969306,work,612,1212,600
87131,nts202300969306,home,1212,1440,228
87132,nts202300969307,home,0,432,432
87133,nts202300969307,work,432,769,337
87134,nts202300969307,home,769,1440,671
87135,nts202300969401,home,0,648,648
87136,nts202300969401,work,648,812,164
87137,nts202300969401,home,812,1440,628
87138,nts202300969402,home,0,914,914
87139,nts202300969402,work,914,1117,203
87140,nts202300969402,home,1117,1440,323
87141,nts202300969403,home,0,504,504
87142,nts202300969403,medical,504,541,37
87143,nts202300969403,visit,541,626,85
87144,nts202300969403,work,626,875,249
87145,nts202300969403,visit,875,1036,161
87146,nts202300969403,home,1036,1440,404
87147,nts202300969404,home,0,1440,1440
87148,nts202300969405,home,0,642,642
87149,nts202300969405,work,642,769,127
87150,nts202300969405,home,769,1440,671
87151,nts202300969804,home,0,895,895
87152,nts202300969804,work,895,1339,444
87153,nts202300969804,home,1339,1440,101
87154,nts202300969806,home,0,357,357
87155,nts202300969806,work,357,592,235
87156,nts202300969806,home,592,1440,848
87157,nts202300969901,home,0,585,585
87158,nts202300969901,work,585,871,286
87159,nts202300969901,home,871,1440,569
87160,nts202300969902,home,0,456,456
87161,nts202300969902,work,456,927,471
87162,nts202300969902,home,927,1440,513
87163,nts202300969903,home,0,457,457
87164,nts202300969903,work,457,1057,600
87165,nts202300969903,home,1057,1440,383
87166,nts202300969904,home,0,554,554
87167,nts202300969904,work,554,1079,525
87168,nts202300969904,home,1079,1440,361
87169,nts202300969905,home,0,474,474
87170,nts202300969905,work,474,882,408
87171,nts202300969905,home,882,1440,558
87172,nts202300969906,home,0,365,365
87173,nts202300969906,work,365,804,439
87174,nts202300969906,home,804,1440,636
87175,nts202300970001,home,0,462,462
87176,nts202300970001,work,462,952,490
87177,nts202300970001,home,952,1440,488
87178,nts202300970002,home,0,507,507
87179,nts202300970002,work,507,944,437
87180,nts202300970002,home,944,1440,496
87181,nts202300970003,home,0,1440,1440
87182,nts202300970004,home,0,532,532
87183,nts202300970004,escort,532,624,92
87184,nts202300970004,home,624,1440,816
87185,nts202300970006,home,0,457,457
87186,nts202300970006,work,457,921,464
87187,nts202300970006,home,921,1440,519
87188,nts202300970401,home,0,395,395
87189,nts202300970401,escort,395,460,65
87190,nts202300970401,work,460,655,195
87191,nts202300970401,home,655,1440,785
87192,nts202300970701,home,0,626,626
87193,nts202300970701,work,626,791,165
87194,nts202300970701,home,791,1440,649
87195,nts202300970702,home,0,640,640
87196,nts202300970702,work,640,800,160
87197,nts202300970702,home,800,1440,640
87198,nts202300970703,home,0,775,775
87199,nts202300970703,work,775,1077,302
87200,nts202300970703,home,1077,1440,363
87201,nts202300970704,home,0,777,777
87202,nts202300970704,work,777,1007,230
87203,nts202300970704,home,1007,1440,433
87204,nts202300970801,home,0,476,476
87205,nts202300970801,work,476,714,238
87206,nts202300970801,home,714,1440,726
87207,nts202300970802,home,0,454,454
87208,nts202300970802,work,454,753,299
87209,nts202300970802,home,753,1440,687
87210,nts202300970803,home,0,450,450
87211,nts202300970803,work,450,1050,600
87212,nts202300970803,home,1050,1440,390
87213,nts202300970804,home,0,1440,1440
87214,nts202300970805,home,0,436,436
87215,nts202300970805,work,436,959,523
87216,nts202300970805,home,959,1440,481
87217,nts202300970806,home,0,475,475
87218,nts202300970806,work,475,1075,600
87219,nts202300970806,home,1075,1440,365
87220,nts202300970807,home,0,477,477
87221,nts202300970807,work,477,603,126
87222,nts202300970807,home,603,1440,837
87223,nts202300970901,home,0,836,836
87224,nts202300970901,medical,836,888,52
87225,nts202300970901,home,888,1440,552
87226,nts202300970902,home,0,646,646
87227,nts202300970902,work,646,1067,421
87228,nts202300970902,home,1067,1440,373
87229,nts202300970903,home,0,845,845
87230,nts202300970903,work,845,1055,210
87231,nts202300970903,home,1055,1440,385
87232,nts202300970904,home,0,429,429
87233,nts202300970904,medical,429,452,23
87234,nts202300970904,home,452,1440,988
87235,nts202300970905,home,0,1024,1024
87236,nts202300970905,work,1024,1380,356
87237,nts202300970905,home,1380,1440,60
87238,nts202300970906,home,0,451,451
87239,nts202300970906,work,451,844,393
87240,nts202300970906,home,844,1440,596
87241,nts202300970907,home,0,583,583
87242,nts202300970907,work,583,896,313
87243,nts202300970907,medical,896,1000,104
87244,nts202300970907,home,1000,1440,440
87245,nts202300971001,home,0,1440,1440
87246,nts202300971002,home,0,804,804
87247,nts202300971002,work,804,1250,446
87248,nts202300971002,home,1250,1440,190
87249,nts202300971003,home,0,693,693
87250,nts202300971003,medical,693,721,28
87251,nts202300971003,other,721,800,79
87252,nts202300971003,home,800,1440,640
87253,nts202300971004,home,0,1440,1440
87254,nts202300971005,home,0,412,412
87255,nts202300971005,work,412,793,381
87256,nts202300971005,home,793,1440,647
87257,nts202300971006,home,0,423,423
87258,nts202300971006,work,423,844,421
87259,nts202300971006,home,844,1440,596
87260,nts202300971007,home,0,482,482
87261,nts202300971007,work,482,865,383
87262,nts202300971007,home,865,1440,575
87263,nts202300971101,home,0,416,416
87264,nts202300971101,work,416,1016,600
87265,nts202300971101,home,1016,1440,424
87266,nts202300971102,home,0,459,459
87267,nts202300971102,work,459,957,498
87268,nts202300971102,home,957,1440,483
87269,nts202300971103,home,0,504,504
87270,nts202300971103,shop,504,549,45
87271,nts202300971103,medical,549,680,131
87272,nts202300971103,home,680,1440,760
87273,nts202300971104,home,0,417,417
87274,nts202300971104,work,417,717,300
87275,nts202300971104,home,717,1440,723
87276,nts202300971105,home,0,469,469
87277,nts202300971105,work,469,973,504
87278,nts202300971105,home,973,1440,467
87279,nts202300971106,home,0,1440,1440
87280,nts202300971107,home,0,399,399
87281,nts202300971107,work,399,963,564
87282,nts202300971107,home,963,1440,477
87283,nts202300971201,home,0,523,523
87284,nts202300971201,visit,523,581,58
87285,nts202300971201,home,581,1440,859
87286,nts202300971202,home,0,685,685
87287,nts202300971202,escort,685,729,44
87288,nts202300971202,home,729,1440,711
87289,nts202300971203,home,0,787,787
87290,nts202300971203,other,787,963,176
87291,nts202300971203,escort,963,973,10
87292,nts202300971203,home,973,1440,467
87293,nts202300971204,home,0,766,766
87294,nts202300971204,work,766,1159,393
87295,nts202300971204,home,1159,1440,281
87296,nts202300971301,home,0,397,397
87297,nts202300971301,work,397,603,206
87298,nts202300971301,escort,603,629,26
87299,nts202300971301,home,629,1440,811
87300,nts202300971302,home,0,541,541
87301,nts202300971302,work,541,750,209
87302,nts202300971302,home,750,1440,690
87303,nts202300971303,home,0,694,694
87304,nts202300971303,work,694,919,225
87305,nts202300971303,home,919,1440,521
87306,nts202300971304,home,0,565,565
87307,nts202300971304,escort,565,600,35
87308,nts202300971304,medical,600,741,141
87309,nts202300971304,home,741,1440,699
87310,nts202300971305,home,0,872,872
87311,nts202300971305,shop,872,946,74
87312,nts202300971305,home,946,1440,494
87313,nts202300971306,home,0,1440,1440
87314,nts202300971401,home,0,400,400
87315,nts202300971401,work,400,920,520
87316,nts202300971401,home,920,1440,520
87317,nts202300971402,home,0,1440,1440
87318,nts202300971403,home,0,408,408
87319,nts202300971403,work,408,905,497
87320,nts202300971403,home,905,1440,535
87321,nts202300971404,home,0,495,495
87322,nts202300971404,work,495,955,460
87323,nts202300971404,home,955,1440,485
87324,nts202300971405,home,0,376,376
87325,nts202300971405,work,376,885,509
87326,nts202300971405,home,885,1440,555
87327,nts202300971406,home,0,342,342
87328,nts202300971406,work,342,942,600
87329,nts202300971406,home,942,1440,498
87330,nts202300971501,home,0,527,527
87331,nts202300971501,work,527,768,241
87332,nts202300971501,home,768,1440,672
87333,nts202300971502,home,0,452,452
87334,nts202300971502,work,452,818,366
87335,nts202300971502,home,818,1440,622
87336,nts202300971503,home,0,1440,1440
87337,nts202300971504,home,0,510,510
87338,nts202300971504,work,510,1067,557
87339,nts202300971504,home,1067,1440,373
87340,nts202300971505,home,0,1440,1440
87341,nts202300971601,home,0,598,598
87342,nts202300971601,visit,598,627,29
87343,nts202300971601,home,627,1440,813
87344,nts202300971602,home,0,1440,1440
87345,nts202300971603,home,0,288,288
87346,nts202300971603,work,288,511,223
87347,nts202300971603,home,511,1440,929
87348,nts202300971604,home,0,469,469
87349,nts202300971604,medical,469,645,176
87350,nts202300971604,home,645,1440,795
87351,nts202300971605,home,0,1173,1173
87352,nts202300971605,medical,1173,1210,37
87353,nts202300971605,home,1210,1440,230
87354,nts202300971606,home,0,1440,1440
87355,nts202300971701,home,0,511,511
87356,nts202300971701,work,511,1111,600
87357,nts202300971701,home,1111,1440,329
87358,nts202300971702,home,0,766,766
87359,nts202300971702,work,766,1366,600
87360,nts202300971702,home,1366,1440,74
87361,nts202300971705,home,0,506,506
87362,nts202300971705,work,506,944,438
87363,nts202300971705,home,944,1440,496
87364,nts202300971706,home,0,544,544
87365,nts202300971706,work,544,1144,600
87366,nts202300971706,home,1144,1440,296
87367,nts202300971801,home,0,489,489
87368,nts202300971801,work,489,923,434
87369,nts202300971801,home,923,1440,517
87370,nts202300971802,home,0,493,493
87371,nts202300971802,work,493,1047,554
87372,nts202300971802,home,1047,1440,393
87373,nts202300971805,home,0,515,515
87374,nts202300971805,work,515,1004,489
87375,nts202300971805,home,1004,1440,436
87376,nts202300971806,home,0,474,474
87377,nts202300971806,work,474,646,172
87378,nts202300971806,home,646,1440,794
87379,nts202300971807,home,0,465,465
87380,nts202300971807,work,465,957,492
87381,nts202300971807,home,957,1440,483
87382,nts202300971901,home,0,490,490
87383,nts202300971901,work,490,618,128
87384,nts202300971901,home,618,1440,822
87385,nts202300971902,home,0,550,550
87386,nts202300971902,work,550,800,250
87387,nts202300971902,home,800,1440,640
87388,nts202300971903,home,0,553,553
87389,nts202300971903,work,553,800,247
87390,nts202300971903,home,800,1440,640
87391,nts202300972001,home,0,1440,1440
87392,nts202300972002,home,0,441,441
87393,nts202300972002,work,441,630,189
87394,nts202300972002,home,630,1440,810
87395,nts202300972101,home,0,510,510
87396,nts202300972101,work,510,731,221
87397,nts202300972101,home,731,1440,709
87398,nts202300972102,home,0,1034,1034
87399,nts202300972102,work,1034,1208,174
87400,nts202300972102,home,1208,1440,232
87401,nts202300972103,home,0,484,484
87402,nts202300972103,visit,484,616,132
87403,nts202300972103,shop,616,636,20
87404,nts202300972103,escort,636,646,10
87405,nts202300972103,home,646,1440,794
87406,nts202300972104,home,0,546,546
87407,nts202300972104,work,546,737,191
87408,nts202300972104,other,737,807,70
87409,nts202300972104,home,807,1440,633
87410,nts202300972105,home,0,1440,1440
87411,nts202300972106,home,0,1440,1440
87412,nts202300972107,home,0,910,910
87413,nts202300972107,visit,910,1086,176
87414,nts202300972107,home,1086,1440,354
87415,nts202300972201,home,0,416,416
87416,nts202300972201,other,416,446,30
87417,nts202300972201,home,446,1440,994
87418,nts202300972202,home,0,448,448
87419,nts202300972202,work,448,846,398
87420,nts202300972202,home,846,1440,594
87421,nts202300972203,home,0,284,284
87422,nts202300972203,work,284,714,430
87423,nts202300972203,home,714,1440,726
87424,nts202300972204,home,0,472,472
87425,nts202300972204,work,472,1072,600
87426,nts202300972204,home,1072,1440,368
87427,nts202300972205,home,0,425,425
87428,nts202300972205,work,425,1025,600
87429,nts202300972205,home,1025,1440,415
87430,nts202300972301,home,0,471,471
87431,nts202300972301,work,471,926,455
87432,nts202300972301,home,926,1440,514
87433,nts202300972302,home,0,1440,1440
87434,nts202300972303,home,0,369,369
87435,nts202300972303,work,369,789,420
87436,nts202300972303,home,789,1440,651
87437,nts202300972304,home,0,481,481
87438,nts202300972304,work,481,810,329
87439,nts202300972304,home,810,1440,630
87440,nts202300972305,home,0,575,575
87441,nts202300972305,work,575,1175,600
87442,nts202300972305,home,1175,1440,265
87443,nts202300972306,home,0,420,420
87444,nts202300972306,work,420,1020,600
87445,nts202300972306,home,1020,1440,420
87446,nts202300972307,home,0,411,411
87447,nts202300972307,work,411,824,413
87448,nts202300972307,home,824,1440,616
87449,nts202300972401,home,0,809,809
87450,nts202300972401,work,809,1335,526
87451,nts202300972401,home,1335,1440,105
87452,nts202300972402,home,0,472,472
87453,nts202300972402,work,472,657,185
87454,nts202300972402,home,657,1440,783
87455,nts202300972501,home,0,662,662
87456,nts202300972501,shop,662,702,40
87457,nts202300972501,other,702,806,104
87458,nts202300972501,home,806,1440,634
87459,nts202300972503,home,0,1440,1440
87460,nts202300972504,home,0,624,624
87461,nts202300972504,escort,624,670,46
87462,nts202300972504,home,670,1440,770
87463,nts202300972601,home,0,471,471
87464,nts202300972601,work,471,723,252
87465,nts202300972601,home,723,1440,717
87466,nts202300972602,home,0,317,317
87467,nts202300972602,work,317,917,600
87468,nts202300972602,home,917,1440,523
87469,nts202300972603,home,0,658,658
87470,nts202300972603,work,658,1258,600
87471,nts202300972603,home,1258,1440,182
87472,nts202300972604,home,0,387,387
87473,nts202300972604,work,387,907,520
87474,nts202300972604,home,907,1440,533
87475,nts202300972605,home,0,1440,1440
87476,nts202300972606,home,0,421,421
87477,nts202300972606,work,421,773,352
87478,nts202300972606,home,773,1440,667
87479,nts202300972607,home,0,470,470
87480,nts202300972607,work,470,963,493
87481,nts202300972607,home,963,1440,477
87482,nts202300972701,home,0,1440,1440
87483,nts202300972702,home,0,512,512
87484,nts202300972702,work,512,1112,600
87485,nts202300972702,home,1112,1440,328
87486,nts202300972703,home,0,505,505
87487,nts202300972703,work,505,1105,600
87488,nts202300972703,home,1105,1440,335
87489,nts202300972704,home,0,1440,1440
87490,nts202300972705,home,0,1440,1440
87491,nts202300972706,home,0,493,493
87492,nts202300972706,work,493,1011,518
87493,nts202300972706,home,1011,1440,429
87494,nts202300972801,home,0,1440,1440
87495,nts202300972802,home,0,1440,1440
87496,nts202300972803,home,0,550,550
87497,nts202300972803,work,550,747,197
87498,nts202300972803,home,747,1440,693
87499,nts202300972804,home,0,278,278
87500,nts202300972804,other,278,346,68
87501,nts202300972804,work,346,628,282
87502,nts202300972804,medical,628,760,132
87503,nts202300972804,home,760,1440,680
87504,nts202300972806,home,0,508,508
87505,nts202300972806,work,508,826,318
87506,nts202300972806,home,826,1440,614
87507,nts202300972807,home,0,416,416
87508,nts202300972807,work,416,786,370
87509,nts202300972807,home,786,1440,654
87510,nts202300972901,home,0,739,739
87511,nts202300972901,work,739,1339,600
87512,nts202300972901,home,1339,1440,101
87513,nts202300972902,home,0,1440,1440
87514,nts202300972903,home,0,491,491
87515,nts202300972903,visit,491,577,86
87516,nts202300972903,shop,577,677,100
87517,nts202300972903,home,677,1440,763
87518,nts202300972904,home,0,439,439
87519,nts202300972904,work,439,779,340
87520,nts202300972904,home,779,1440,661
87521,nts202300972905,home,0,318,318
87522,nts202300972905,work,318,630,312
87523,nts202300972905,home,630,1440,810
87524,nts202300972906,home,0,1440,1440
87525,nts202300972907,home,0,1440,1440
87526,nts202300973001,home,0,664,664
87527,nts202300973001,escort,664,720,56
87528,nts202300973001,work,720,1104,384
87529,nts202300973001,home,1104,1440,336
87530,nts202300973002,home,0,417,417
87531,nts202300973002,work,417,776,359
87532,nts202300973002,other,776,819,43
87533,nts202300973002,home,819,1440,621
87534,nts202300973003,home,0,470,470
87535,nts202300973003,work,470,823,353
87536,nts202300973003,home,823,1440,617
87537,nts202300973004,home,0,390,390
87538,nts202300973004,work,390,990,600
87539,nts202300973004,home,990,1440,450
87540,nts202300973101,home,0,441,441
87541,nts202300973101,work,441,1041,600
87542,nts202300973101,home,1041,1440,399
87543,nts202300973102,home,0,445,445
87544,nts202300973102,work,445,851,406
87545,nts202300973102,home,851,1440,589
87546,nts202300973103,home,0,550,550
87547,nts202300973103,work,550,951,401
87548,nts202300973103,home,951,1440,489
87549,nts202300973104,home,0,476,476
87550,nts202300973104,work,476,918,442
87551,nts202300973104,home,918,1440,522
87552,nts202300973105,home,0,1440,1440
87553,nts202300973106,home,0,1440,1440
87554,nts202300973201,home,0,1440,1440
87555,nts202300973202,home,0,448,448
87556,nts202300973202,work,448,897,449
87557,nts202300973202,home,897,1440,543
87558,nts202300973203,home,0,479,479
87559,nts202300973203,work,479,784,305
87560,nts202300973203,home,784,1440,656
87561,nts202300973204,home,0,1440,1440
87562,nts202300973205,home,0,484,484
87563,nts202300973205,work,484,1055,571
87564,nts202300973205,home,1055,1440,385
87565,nts202300973301,home,0,1440,1440
87566,nts202300973302,home,0,484,484
87567,nts202300973302,work,484,1045,561
87568,nts202300973302,home,1045,1440,395
87569,nts202300973303,home,0,507,507
87570,nts202300973303,work,507,1055,548
87571,nts202300973303,home,1055,1440,385
87572,nts202300973304,home,0,451,451
87573,nts202300973304,work,451,988,537
87574,nts202300973304,home,988,1440,452
87575,nts202300973401,home,0,1440,1440
87576,nts202300973402,home,0,472,472
87577,nts202300973402,work,472,960,488
87578,nts202300973402,home,960,1440,480
87579,nts202300973403,home,0,459,459
87580,nts202300973403,work,459,933,474
87581,nts202300973403,home,933,1440,507
87582,nts202300973404,home,0,704,704
87583,nts202300973404,visit,704,844,140
87584,nts202300973404,home,844,1440,596
87585,nts202300973405,home,0,346,346
87586,nts202300973405,work,346,843,497
87587,nts202300973405,home,843,1440,597
87588,nts202300973406,home,0,418,418
87589,nts202300973406,work,418,929,511
87590,nts202300973406,home,929,1440,511
87591,nts202300973501,home,0,325,325
87592,nts202300973501,work,325,623,298
87593,nts202300973501,home,623,1440,817
87594,nts202300973502,home,0,1440,1440
87595,nts202300973503,home,0,1440,1440
87596,nts202300973504,home,0,397,397
87597,nts202300973504,work,397,749,352
87598,nts202300973504,home,749,1440,691
87599,nts202300973505,home,0,1440,1440
87600,nts202300973506,home,0,1440,1440
87601,nts202300973601,home,0,484,484
87602,nts202300973601,work,484,705,221
87603,nts202300973601,home,705,1440,735
87604,nts202300973602,home,0,471,471
87605,nts202300973602,work,471,729,258
87606,nts202300973602,home,729,1440,711
87607,nts202300973603,home,0,500,500
87608,nts202300973603,work,500,971,471
87609,nts202300973603,home,971,1440,469
87610,nts202300973606,home,0,474,474
87611,nts202300973606,work,474,841,367
87612,nts202300973606,home,841,1440,599
87613,nts202300973701,home,0,443,443
87614,nts202300973701,work,443,831,388
87615,nts202300973701,home,831,1440,609
87616,nts202300973702,home,0,1440,1440
87617,nts202300973703,home,0,510,510
87618,nts202300973703,work,510,1110,600
87619,nts202300973703,home,1110,1440,330
87620,nts202300973801,home,0,658,658
87621,nts202300973801,other,658,834,176
87622,nts202300973801,home,834,1440,606
87623,nts202300973802,home,0,757,757
87624,nts202300973802,work,757,1261,504
87625,nts202300973802,home,1261,1440,179
